ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck5k1wet89bfh0978rqs4ipdi,ck5jau3ce42xy0doqed5ggqwv,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F43a74e78-3c70-e8a9-d2e8-d989c4b25911-gate_path_13.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=SsdYwYNA-uUpwWlj1H7bK1j3OdM,"{""objects"":[{""featureId"":""ck5k1vxlc07kw11bwdkcq85ic"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":84,""left"":501,""height"":350,""width"":302}},{""featureId"":""ck5k1w4y207ju0yc6bocief3z"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":61,""left"":765,""height"":404,""width"":391}},{""featureId"":""ck5k1waev07jx0yc66ugeisz3"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":60,""left"":499,""height"":407,""width"":660}},{""featureId"":""ck5k1wej707jy0yc6evx1d92v"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":836,""left"":980,""height"":98,""width"":88}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379709000,1579379709000,20.183,gate_path_13.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1wet89bfh0978rqs4ipdi
ck5k1wmxkxhvu08357jqugrp1,ck5jau3cc42wm0doqct5j3rc2,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F0359c791-79bc-99de-e760-bbd946ba837d-gate_path_1.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=AvkhcUXmi1OMvQfm3HKnXB0TtDE,"{""objects"":[{""featureId"":""ck5k1vo8t07jq0yc6zdi45bld"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":36,""left"":769,""height"":330,""width"":274}},{""featureId"":""ck5k1w23b07jt0yc61thej6w0"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":19,""left"":1025,""height"":398,""width"":368}},{""featureId"":""ck5k1wlwd27wz0ycztv9qczlc"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":20,""left"":769,""height"":398,""width"":624}},{""featureId"":""ck5k2qfkj07z80yc6yti5xk99"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":784,""left"":1160,""height"":86,""width"":80}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379719000,1579381112000,52.097,gate_path_1.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1wmxkxhvu08357jqugrp1
ck5k1wpac9bh40978bz7isd4e,ck5jau3ch43060doqbufif2n6,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fdefe0881-9f1b-82a3-6706-d3a2e73fb44e-gate_path_33.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=SeQdSY52gOd0cZNp151ZXaw1zdc,"{""objects"":[{""featureId"":""ck5k2px8807z00yc6hkpnr2n3"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":0,""left"":758,""height"":417,""width"":324}},{""featureId"":""ck5k2q0vr07zs11bw5zt6q17k"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":735,""left"":1395,""height"":104,""width"":120}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379723000,1579381091000,5.754,gate_path_33.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1wpac9bh40978bz7isd4e
ck5k1wq6exhwe0835jv4v6rbf,ck5jau3ci431i0doqd5ya7rd3,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fe9f3c484-9df0-404d-60b6-c66a3d83908f-gate_path_45.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=Q28ObHCFXAkztjpQLG05bmRxWT0,"{""objects"":[{""featureId"":""ck5k1wjpc27ww0ycz9ev9f7iy"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":6,""left"":459,""height"":381,""width"":328}},{""featureId"":""ck5k1wnks07k30yc6jgdfr8rg"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":0,""left"":762,""height"":466,""width"":428}},{""featureId"":""ck5k1wq0t27x00yczizz6hmb8"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":0,""left"":459,""height"":469,""width"":733}},{""featureId"":""ck5k1wtzn27x10ycz6yq8jnzq"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":832,""left"":946,""height"":121,""width"":99}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379724000,1579379729000,11.67,gate_path_45.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1wq6exhwe0835jv4v6rbf
ck5k1xgdd3r4w0a56hipwimat,ck5jau3ce42ya0doqammh8ufw,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F972946fc-fc66-4b24-b4c6-2326e774843f-gate_path_16.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=GaN-YeqFnrpFXf0UovFTnD3uq7w,"{""objects"":[{""featureId"":""ck5k1x65h07lc11bwz5lak383"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":85,""left"":485,""height"":360,""width"":309}},{""featureId"":""ck5k1x8la07lf11bw66hox5op"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":65,""left"":758,""height"":406,""width"":382}},{""featureId"":""ck5k1xbrh07lg11bwffrgsfx3"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":64,""left"":486,""height"":406,""width"":656}},{""featureId"":""ck5k1xfpf07lj11bwzxchvprh"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":840,""left"":954,""height"":105,""width"":94}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379758000,1579379758000,15.38,gate_path_16.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1xgdd3r4w0a56hipwimat
ck5k1xrvqtp8y0770nzl7coco,ck5jau3cp433q0doq07cl816x,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F34a00210-2196-49bd-2136-7fce8019e6a4-gate_path_65.jpg?Expires=1580598319941&KeyName=labelbox-assets-key-1&Signature=Y1Ytx1iREnhjM6Xr-M4Ns6eMI3A,"{""objects"":[{""featureId"":""ck5k1x7z707le11bwt19ct68j"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":106,""left"":633,""height"":403,""width"":354}},{""featureId"":""ck5k1xhbq27xe0yczaf2dy10j"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":88,""left"":961,""height"":522,""width"":483}},{""featureId"":""ck5k1xqjh07lo11bwcdb7as6t"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":88,""left"":630,""height"":525,""width"":814}},{""featureId"":""ck5k2po5h07zn11bwnwlciduh"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":983,""left"":1112,""height"":97,""width"":93}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379773000,1579381074000,47.086,gate_path_65.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1xrvqtp8y0770nzl7coco
ck5k1xyh548or0850m2dbd80p,ck5jau3ci431u0doqb7uzeurb,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fa8228bfc-0019-0dc5-20d6-e758d94f793e-gate_path_48.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=YrEC5LbrC8bQ70pB1yHEjthei94,"{""objects"":[{""featureId"":""ck5k1xmlm07lm11bwk6eexo2y"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":6,""left"":421,""height"":379,""width"":331}},{""featureId"":""ck5k1xpqd07ko0yc62ck79z6o"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":3,""left"":732,""height"":483,""width"":433}},{""featureId"":""ck5k1xu1r07kq0yc6ms5gk3ka"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":0,""left"":421,""height"":487,""width"":745}},{""featureId"":""ck5k1xyaq27xk0yczl3nxuyww"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":847,""left"":898,""height"":114,""width"":90}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379781000,1579379781000,16.427,gate_path_48.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1xyh548or0850m2dbd80p
ck5k1yc6248qa08503kpnnuus,ck5jau3cf42ym0doq1b20ccct,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fe8e8aea2-a702-1968-3247-f0b2f106a9ad-gate_path_19.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=7EEG7tsB53P-b9dfqha2Ue-oLvU,"{""objects"":[{""featureId"":""ck5k1y3bw07lw11bw0x3y9t5a"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":98,""left"":405,""height"":367,""width"":325}},{""featureId"":""ck5k1y5pb27xo0yczx1wb67ub"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":93,""left"":694,""height"":404,""width"":384}},{""featureId"":""ck5k1y8vr07kz0yc6yjby81n9"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":92,""left"":405,""height"":408,""width"":674}},{""featureId"":""ck5k1ybyo07l10yc6oa4csk6j"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":864,""left"":880,""height"":94,""width"":89}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379799000,1579379799000,13.003,gate_path_19.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1yc6248qa08503kpnnuus
ck5k1ys7n48rh0850ur0uxluo,ck5jau3cd42wy0doq3e8s21mv,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Facb98957-de38-3b01-4333-32081c0dce4f-gate_path_4.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=VtCYFoDBADvkGANHKdnFjcTc5FU,"{""objects"":[{""featureId"":""ck5k1y7mi27xr0ycze4l8fknu"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":34,""left"":724,""height"":327,""width"":283}},{""featureId"":""ck5k1yjve07l40yc6b0eqvkjj"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":12,""left"":985,""height"":408,""width"":358}},{""featureId"":""ck5k1yr3r07la0yc6eoduryb5"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":13,""left"":722,""height"":407,""width"":623}},{""featureId"":""ck5k2p8qh28af0yczg692b6x2"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":774,""left"":1131,""height"":96,""width"":98}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379820000,1579381054000,35.452,gate_path_4.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1ys7n48rh0850ur0uxluo
ck5k1ytwfxi2m0835qykqn324,ck5jau3cj43260doqcx5xfv91,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F0d6900d4-fbf5-8af4-98c8-1dbbff1f1d1f-gate_path_51.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=3yXKrimEz1vD8ECjGdpJfm_7JtM,"{""objects"":[{""featureId"":""ck5k1yhib27xw0yczttcmbqbf"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":34,""left"":427,""height"":382,""width"":332}},{""featureId"":""ck5k1ylxz07l50yc65gkzash9"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":31,""left"":736,""height"":489,""width"":442}},{""featureId"":""ck5k1yq9w07l80yc642tvg8wu"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":30,""left"":426,""height"":490,""width"":753}},{""featureId"":""ck5k1ytk627y00yczticmjdz3"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":881,""left"":895,""height"":119,""width"":93}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379822000,1579379822000,16.367,gate_path_51.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1ytwfxi2m0835qykqn324
ck5k1zcoaxi5l0835h6m5h6t5,ck5jau3cg42yy0doqbq45c16g,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F8fbc6a39-261b-8e95-5d21-eab9c6ed4906-gate_path_22.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=jLj6UymleMz-BMZ9zGm6tDxtsDA,"{""objects"":[{""featureId"":""ck5k1yzql27y20ycziz2fjx53"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":40,""left"":426,""height"":363,""width"":309}},{""featureId"":""ck5k1z51007mf11bwmca36wue"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":34,""left"":712,""height"":442,""width"":388}},{""featureId"":""ck5k1z8y107mi11bwyfq9oxzx"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":33,""left"":424,""height"":444,""width"":677}},{""featureId"":""ck5k1zcbv27y70yczlowiz4fj"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":831,""left"":856,""height"":105,""width"":86}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379846000,1579379846000,15.325,gate_path_22.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1zcoaxi5l0835h6m5h6t5
ck5k1zi1ftpf60770x2ak4gw7,ck5jau3ck432i0doq55yj6m98,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fc70b71fd-3299-dfdb-fe51-72ffec33d221-gate_path_54.jpg?Expires=1580598319942&KeyName=labelbox-assets-key-1&Signature=IDk3u-n2Ehf8IGWTzH9iTPbS5kM,"{""objects"":[{""featureId"":""ck5k1z3rq07lg0yc6vkfvirqy"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":44,""left"":431,""height"":393,""width"":338}},{""featureId"":""ck5k1zbqb07mk11bwhfkwzfdu"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":42,""left"":747,""height"":511,""width"":446}},{""featureId"":""ck5k1zh0507lm0yc6yaz72ofz"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":43,""left"":431,""height"":512,""width"":768}},{""featureId"":""ck5k2p0va07za11bwo26kredg"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":909,""left"":903,""height"":122,""width"":101}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379853000,1579381044000,26.293,gate_path_54.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1zi1ftpf60770x2ak4gw7
ck5k1zowf927b0843t2ijw84g,ck5javo1v44vu0doqh3acc9h2,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F49cce96e-5509-d574-03c8-cbfcc1768f5c-path_570.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=XHi7ODftIt0lxA6Ccr1Kcay2zY4,"{""objects"":[{""featureId"":""ck5k1zo7u27yd0ycz3l699toy"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":5,""left"":383,""height"":192,""width"":81}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379862000,1579379862000,2.934,path_570.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1zowf927b0843t2ijw84g
ck5k1zxlbho5z0952g1hrxqgt,ck5javo2244ze0doq9ok36dsg,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F84341499-e695-419e-fbe1-daf8d95973b5-path_602.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=r1doksQnAscIn1iUrmt4j_Pje3o,"{""objects"":[{""featureId"":""ck5k1zwac27yg0yczrymw74f2"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":7,""left"":179,""height"":183,""width"":74}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379873000,1579379873000,7.535,path_602.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k1zxlbho5z0952g1hrxqgt
ck5k2047stph50770zj8j94xa,ck5javo25452y0doqaa6z6acp,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F31fe680b-62ee-c6b0-7c88-c2ab3241e996-path_634.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=EcRazntbOpSMifdgJ52Xr6V1whk,"{""objects"":[{""featureId"":""ck5k203ge07lv0yc6nmt9rmqw"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":348,""left"":214,""height"":110,""width"":96}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379882000,1579379882000,5.408,path_634.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k2047stph50770zj8j94xa
ck5k208wb9btz0978gqq276e9,ck5javo0n437e0doqhb497stf,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F5bc6e2ce-1936-6a50-8fcf-7a6ee48f7144-path_26.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=hnqplNVDik3CwTsE2Mdbqpsjb0k,"{""objects"":[{""featureId"":""ck5k208pb07n411bwid53qfci"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":11,""left"":347,""height"":192,""width"":73}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379888000,1579379888000,4.248,path_26.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k208wb9btz0978gqq276e9
ck5k20bvo3rff0a567cpncznf,ck5jau3cg42za0doqahmacqej,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F147e65d3-a760-c14d-7d11-c0debe75e86b-gate_path_25.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=nFzTSGYcygMZi5PDL8v8eP8BCgA,"{""objects"":[{""featureId"":""ck5k1zues27yf0yczkkj6hqz0"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":53,""left"":459,""height"":353,""width"":305}},{""featureId"":""ck5k204d107lw0yc6hc9rintl"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":55,""left"":741,""height"":441,""width"":392}},{""featureId"":""ck5k20aja27yo0yczfselcure"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":52,""left"":458,""height"":443,""width"":677}},{""featureId"":""ck5k2ou2j07ys0yc623ov9uuw"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":855,""left"":889,""height"":93,""width"":90}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579379892000,1579381035000,29.592,gate_path_25.jpg,,,,,Gate+Path,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k20bvo3rff0a567cpncznf
ck5k20dn63rfx0a56a7eb3vmc,ck5javo0p43ay0doq5u6679kn,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fb9b5f04a-f712-80c8-5340-4d7aec10c16d-path_58.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=hvFRFGm43LJeMlOHLbzjB1L_1-k,"{""objects"":[{""featureId"":""ck5k20d3707n611bw83s2lbka"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":324,""left"":63,""height"":112,""width"":72}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379894000,1579379894000,3.663,path_58.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k20dn63rfx0a56a7eb3vmc
ck5k20hotxiai08355lnb0t7i,ck5javo0u43ei0doqexz909ab,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F575377a8-4349-4679-7b81-177b66e023fa-path_90.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=CM0Lm7kNKWIGXdT6zbB3lXgK7XU,"{""objects"":[{""featureId"":""ck5k20hk527ys0ycz4u47t20y"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":332,""left"":243,""height"":124,""width"":96}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379899000,1579379899000,3.398,path_90.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k20hotxiai08355lnb0t7i
ck5k20okoxibf0835ih12l3uf,ck5javo0w43i20doqcaqp38nc,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fd19223f8-fa8b-bde5-68a4-24fdac53479f-path_122.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=1w5kbkRnC02HzZpmE6Kvr8waVZ0,"{""objects"":[{""featureId"":""ck5k20nzx27yw0yczvms0gbs3"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":149,""left"":435,""height"":635,""width"":279}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379908000,1579379984000,12.682,path_122.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k20okoxibf0835ih12l3uf
ck5k20t89xic50835ymennkg6,ck5javo0y43lm0doq3mfybi5m,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fff14dbaa-ba3e-083e-52c6-325bf6a8552f-path_154.jpg?Expires=1580598319943&KeyName=labelbox-assets-key-1&Signature=EDQeMax8LZXkPk9-BS3JGaEAeos,"{""objects"":[{""featureId"":""ck5k20s0p07m90yc6sz7fue8x"",""schemaId"":""ck5jayld65aii0978yax1w98q"",""title"":""path"",""value"":""path"",""color"":""#2BFF00"",""bbox"":{""top"":803,""left"":778,""height"":121,""width"":99}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579379914000,1579379914000,1.747,path_154.jpg,,,,,Paths,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5k20t89xic50835ymennkg6
